BASIN,LOCATION,RIVMILE,COLL_DATE,COLLECT,Replicate,MACRO_GENSPECIES,INDIV,,LALDR
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Tanytarsus sp.,1,,LFORS
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Thienemannimyia gr. spp.,1,,LFORS
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Undetermined Corduliidae,1,,LFORS
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Undetermined Hydrobiidae,2,,LFORS
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Undetermined Libellulidae,1,,LFORS
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Undetermined Lumbriculidae,3,,LFORS
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Ablabesmyia mallochi,1,,LFORS
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Caecidotea sp.,14,,LFORS
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Choroterpes sp.,2,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Crangonyx sp.,1,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Ectopria sp.,10,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Gyraulus sp.,3,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Hyalella sp.,9,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Paratanytarsus sp.,1,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Pisidium sp.,2,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Procloeon sp.,1,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Stenelmis sp.,3,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Stenonema femoratum,3,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Thienemannimyia gr. spp.,1,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Undetermined Gomphidae,2,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Undetermined Hydrobiidae,1,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Undetermined Libellulidae,1,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Undetermined Lumbricina,1,,LFRIE
1,LFRIE,Woody Debris/Rock,8/20/2008,1,1,Undetermined Lumbriculidae,1,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Berosus sp.,1,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Bezzia sp.,6,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Caenis sp.,49,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Callibaetis sp.,2,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Ceratopogon sp.,1,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Choroterpes sp.,10,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Cloeon sp.,16,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Enallagma sp.,3,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Hyalella azteca,10,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Mystacides sp.,2,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Oecetis sp.,2,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Oxyethira sp.,2,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Stenonema femoratum,2,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Sympetrum sp.,5,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Undetermined Cambaridae,1,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Undetermined Ceratopogonidae,2,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Undetermined Chironomidae,97,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Undetermined Coenagrionidae,12,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Undetermined Leptoceridae,1,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Undetermined Lymnaeidae,4,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Undetermined Oligochaeta,60,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Undetermined Pisidiidae,6,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Undetermined Planorbidae,11,,LFRIE
1,LGALW,Composite,6/28/2016,1,1,Valvata tricarinata,3,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Ablabesmyia sp.,2,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Arrenurus sp.,1,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Bezzia sp.,2,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Caenis sp.,183,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Callibaetis sp.,1,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Cricotopus sp.,11,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Cryptochironomus sp.,6,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Dicrotendipes sp.,5,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Enallagma sp.,3,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Endochironomus sp.,7,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Hyalella sp.,16,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Koenikea sp.,1,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Labrundinia sp.,3,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Microtendipes pedellus gr.,1,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Mystacides sepulchralis,1,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Nais sp.,2,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Oxyethira sp.,3,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Paratanytarsus sp.,9,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Polycentropus sp.,2,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Procladius sp.,5,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Stempellinella sp.,1,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Stenonema femoratum,2,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Tanytarsus sp.,2,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Tetragoneuria sp.,1,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Thienemannimyia gr. spp.,1,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Tribelos sp.,1,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Undet. Tubificidae w/o cap. setae,3,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Undetermined Gomphidae,2,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Undetermined Leptophlebiidae,6,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Undetermined Lumbricina,3,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Undetermined Lumbriculidae,1,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Undetermined Naididae,2,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Undetermined Orthocladiinae,8,,LFRIE
1,LGALW,Cobble,7/30/2010,1,1,Undetermined Tanytarsini,5,,LFRIE
1,LGALW,Muck,7/30/2010,1,1,Ablabesmyia sp.,2,,LFRIE
1,LGALW,Muck,7/30/2010,1,1,Agraylea sp.,2,,LFRIE
1,LGALW,Muck,7/30/2010,1,1,Amnicola sp.,1,,LFRIE
1,LGALW,Muck,7/30/2010,1,1,Bezzia sp.,3,,LFRIE
1,LGALW,Muck,7/30/2010,1,1,Caenis sp.,45,,LFRIE
1,LGALW,Muck,7/30/2010,1,1,Callibaetis sp.,2,,LFRIE
1,LGALW,Muck,7/30/2010,1,1,Cryptochironomus sp.,2,,LFRIE
1,LGALW,Muck,7/30/2010,1,1,Guttipelopia guttipennis,1,,LGALW
1,LGALW,Muck,7/30/2010,1,1,Gyraulus sp.,4,,LGALW
1,LGALW,Muck,7/30/2010,1,1,Helobdella stagnalis,2,,LGALW
1,LGALW,Muck,7/30/2010,1,1,Hyalella sp.,13,,LGALW
1,LGALW,Muck,7/30/2010,1,1,Peltodytes sp.,1,,LGALW
1,LGALW,Muck,7/30/2010,1,1,Pisidium sp.,6,,LGALW
1,LGALW,Muck,7/30/2010,1,1,Polypedilum halterale gr.,2,,LGALW
1,LGALW,Muck,7/30/2010,1,1,Procladius sp.,1,,LGALW
1,LGALW,Muck,7/30/2010,1,1,Stictochironomus sp.,1,,LGALW
1,LGALW,Muck,7/30/2010,1,1,Undet. Tubificidae w/o cap. setae,9,,LGALW
1,LGALW,Muck,7/30/2010,1,1,Undetermined Lumbriculidae,1,,LGALW
1,LGALW,Muck,7/30/2010,1,1,Valvata tricarinata,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Ablabesmyia sp.,15,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Albia sp.,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Bezzia sp.,2,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Caenis sp.,72,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Callibaetis sp.,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Cladotanytarsus sp.,26,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Cryptochironomus sp.,8,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Gyraulus sp.,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Hyalella sp.,24,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Labrundinia sp.,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Limnesia sp.,2,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Nais sp.,3,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Orthotrichia sp.,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Parachironomus sp.,7,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Polypedilum flavum,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Polypedilum halterale gr.,3,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Polypedilum sp.,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Pseudochironomus sp.,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Rheotanytarsus sp.,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Stempellinella sp.,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Stylaria lacustris,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Tanytarsus sp.,27,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Triaenodes sp.,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Tribelos/Endochironomus/Phaenopsectra Co,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Undet. Tubificidae w/o cap. setae,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Undetermined Chironomidae,6,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Undetermined Corduliidae,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Undetermined Hydrobiidae,7,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Undetermined Lumbriculidae,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Undetermined Naididae,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Undetermined Tanytarsini,18,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Undetermined Turbellaria,1,,LGALW
1,LGALW,Sand,7/30/2010,1,1,Unionicola sp.,1,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Bezzia sp.,16,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Caecidotea sp.,50,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Caenis sp.,102,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Callibaetis sp.,1,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Crangonyx sp.,3,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Dreissena polymorpha,1,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Dubiraphia sp.,2,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Enallagma sp.,3,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Gammarus sp.,7,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Hyalella azteca,24,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Macronychus glabratus,1,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Musculium sp.,2,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Oecetis sp.,5,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Undetermined Ceratopogonidae,6,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Undetermined Chironomidae,54,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Undetermined Empididae,1,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Undetermined Hydrobiidae,12,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Undetermined Libellulidae,2,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Undetermined Oligochaeta,5,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Undetermined Pisidiidae,3,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Undetermined Planorbidae,2,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Undetermined Turbellaria,1,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Valvata sp.,2,,LGALW
1,LGLEN,Composite,5/24/2016,1,1,Viviparus georgianus,3,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Agarodes sp.,1,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Bezzia sp.,1,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Caecidotea racovitzai,13,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Caecidotea sp.,56,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Caenis sp.,41,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Callibaetis sp.,1,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Crangonyx sp.,8,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Ectopria nervosa,1,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Enallagma sp.,3,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Eurylophella sp.,5,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Hagenius sp.,2,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Heptagenia sp.,1,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Hyalella azteca,44,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Macronychus glabratus,4,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Stenonema femoratum,1,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Undetermined Chironomidae,96,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Undetermined Corduliidae,2,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Undetermined Gomphidae,2,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Undetermined Hydrobiidae,6,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Undetermined Oligochaeta,10,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Undetermined Pisidiidae,3,,LGALW
1,LHRSH,Composite,6/8/2016,1,1,Undetermined Planorbidae,3,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Argia sp.,1,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Bezzia sp.,3,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Caecidotea racovitzai,9,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Caecidotea sp.,85,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Caenis sp.,15,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Enallagma sp.,5,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Epicordulia sp.,1,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Hyalella azteca,1,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Nyctiophylax sp.,1,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Oxyethira sp.,1,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Placobdella montifera,1,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Undetermined Chironomidae,114,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Undetermined Hirudinea,6,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Undetermined Hydrobiidae,15,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Undetermined Lymnaeidae,3,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Undetermined Oligochaeta,10,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Undetermined Physidae,7,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Undetermined Pisidiidae,6,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Undetermined Planorbidae,10,,LGALW
1,LHYDE,Composite,6/7/2016,1,1,Undetermined Turbellaria,2,,LGLEN
1,LHYDE,Composite,6/7/2016,1,1,Valvata sp.,2,,LGLEN
1,LHYDE,Composite,6/7/2016,1,1,Valvata tricarinata,3,,LGLEN
1,LHYDE,Composite,6/7/2016,1,1,Viviparus georgianus,1,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Ablabesmyia sp.,5,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Caecidotea sp.,30,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Caenis sp.,9,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Crangonyx sp.,16,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Cricotopus sp.,2,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Cricotopus sylvestris gr.,1,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Dubiraphia sp.,1,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Ectopria sp.,1,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Enallagma sp.,1,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Endochironomus subtendens,2,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Glyptotendipes sp.,1,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Hyalella sp.,5,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Hygrobates sp.,1,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Lebertia sp.,3,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Microtendipes pedellus gr.,3,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Mystacides sepulchralis,1,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Nais sp.,1,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Nanocladius sp.,1,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Orthotrichia sp.,1,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Parachironomus sp.,5,,LGLEN
1,LHYDE,Cobble,7/21/2010,1,1,Polycentropus sp.,3,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Procloeon sp.,5,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Psectrocladius sp.,1,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Sialis sp.,3,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Stenacron interpunctatum,1,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Stenacron sp.,1,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Stenelmis sp.,10,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Stenonema femoratum,19,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Stictochironomus sp.,2,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Stylaria lacustris,2,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Synorthocladius nr. semivirens,1,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Tanytarsus sp.,5,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Thienemannimyia gr. spp.,6,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Triaenodes sp.,2,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Undet. Tubificidae w/ cap. setae,1,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Undet. Tubificidae w/o cap. setae,12,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Undetermined Lumbriculidae,3,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Undetermined Orthocladiinae,1,,LHRSH
1,LHYDE,Cobble,7/21/2010,1,1,Undetermined Tanytarsini,15,,LHRSH
1,LHYDE,Muck,7/21/2010,1,1,Ablabesmyia sp.,1,,LHRSH
1,LHYDE,Muck,7/21/2010,1,1,Agraylea sp.,1,,LHRSH
1,LHYDE,Muck,7/21/2010,1,1,Arrenurus sp.,9,,LHRSH
1,LHYDE,Muck,7/21/2010,1,1,Bezzia sp.,6,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Caecidotea sp.,45,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Caenis sp.,10,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Callibaetis sp.,2,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Gyraulus sp.,5,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Labrundinia sp.,1,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Orthotrichia sp.,1,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Physella sp.,5,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Polypedilum sp.,2,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Procladius sp.,1,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Tetragoneuria sp.,1,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Undetermined Coenagrionidae,1,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Undetermined Corduliidae,1,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Undetermined Glossiphoniidae,1,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Undetermined Hydrobiidae,27,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Undetermined Lumbriculidae,1,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Undetermined Pionidae,4,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Undetermined Pisidiidae,2,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Unionicola sp.,1,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Valvata tricarinata,6,,LHYDE
1,LHYDE,Muck,7/21/2010,1,1,Viviparus georgianus,1,,LHYDE
1,LHYDE,Rock,7/21/2010,1,1,Ablabesmyia sp.,9,,LHYDE
1,LHYDE,Rock,7/21/2010,1,1,Bezzia sp.,1,,LHYDE
1,LHYDE,Rock,7/21/2010,1,1,Cricotopus sp.,4,,LHYDE
1,LHYDE,Rock,7/21/2010,1,1,Gyraulus sp.,30,,LHYDE
1,LHYDE,Rock,7/21/2010,1,1,Hydroptila sp.,5,,LHYDE
1,LHYDE,Rock,7/21/2010,1,1,Lebertia sp.,3,,LHYDE
1,LHYDE,Rock,7/21/2010,1,1,Nais sp.,2,,LHYDE
1,LHYDE,Rock,7/21/2010,1,1,Psectrocladius psilopterus gr.,8,,LHYDE
1,LHYDE,Rock,7/21/2010,1,1,Pseudochironomus sp.,1,,LHYDE
1,LHYDE,Rock,7/21/2010,1,1,Stylaria lacustris,5,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Ablabesmyia sp.,1,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Aulodrilus pigueti,1,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Caecidotea sp.,66,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Caenis sp.,2,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Chaoborus sp.,2,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Chironomus sp.,3,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Cladotanytarsus sp.,1,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Dero digitata,3,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Endochironomus sp.,2,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Limnesia sp.,1,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Limnodrilus sp.,2,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Nematoda,1,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Oecetis sp.,1,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Paratanytarsus sp.,1,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Paratendipes sp.,2,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Physella sp.,1,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Pisidium sp.,2,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Polypedilum halterale gr.,7,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Procladius sp.,1,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Tanytarsus sp.,2,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Undetermined Hydrobiidae,7,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Undetermined Hydroptilidae,1,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Undetermined Pisidiidae,12,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Undetermined Polycentropodidae,1,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Undetermined Turbellaria,1,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Valvata sp.,7,,LHYDE
1,LHYDE,Ponar,7/1/2011,1,1,Viviparus georgianus,1,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Amnicola sp.,2,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Arrenurus sp.,1,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Bezzia sp.,2,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Caecidotea sp.,23,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Caenis sp.,143,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Dicrotendipes sp.,1,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Glyptotendipes sp.,1,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Guttipelopia guttipennis,8,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Gyraulus sp.,1,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Helisoma anceps,1,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Helobdella stagnalis,1,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Neumania sp.,1,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Physella sp.,2,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Pisidium sp.,3,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Procladius sp.,3,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Promenetus exacuous,3,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Undet. Tubificidae w/o cap. setae,1,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Undetermined Hydrobiidae,6,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Undetermined Libellulidae,1,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Undetermined Pionidae,1,,LHYDE
1,LJAVA,Muck,7/6/2010,1,1,Viviparus georgianus,3,,LHYDE
